Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Coordinates,StreetType,WeekDaySale
Bentleigh East,3,t,1260000.0,S,Woodards,2017-07-29,13.8,3165,3,2,2,669.0,138.0,1960,Glen Eira,-37.91289,145.08065,Southern Metropolitan,10969,"-37.91289, 145.08065",St,5
Berwick,3,h,620000.0,S,C21,2017-07-29,35.2,3806,3,1,2,792.0,101.0,1970,Casey,-38.03517,145.33886,Eastern Victoria,17093,"-38.03517, 145.33886",St,5
Black Rock,2,u,600000.0,S,Hodges,2017-07-29,17.3,3193,2,1,1,0.0,74.0,1960,Bayside,-37.97853,145.0175,Southern Metropolitan,2866,"-37.97853, 145.0175",Rd,5
Black Rock,3,t,1215000.0,S,Hodges,2017-07-29,17.3,3193,3,2,2,314.0,126.0,1970,Bayside,-37.97287,145.01648,Southern Metropolitan,2866,"-37.97287, 145.01648",Rd,5
Blackburn South,2,u,615000.0,S,Ray,2017-07-29,13.4,3130,2,1,1,3316.0,85.0,1970,Whitehorse,-37.8321,145.14444,Eastern Metropolitan,4387,"-37.8321, 145.14444",Ct,5
Boronia,3,h,790000.0,S,Ray,2017-07-29,25.0,3155,3,1,2,868.0,126.0,1970,Knox,-37.85981,145.25475,Eastern Metropolitan,9704,"-37.85981, 145.25475",Rd,5
Boronia,4,h,770000.0,SP,Noel,2017-07-29,25.0,3155,4,2,2,723.0,1.0,1970,Knox,-37.8476,145.29493,Eastern Metropolitan,9704,"-37.8476, 145.29493",St,5
Box Hill,4,h,1831000.0,S,hockingstuart,2017-07-29,10.9,3128,4,1,1,662.0,126.0,1970,Whitehorse,-37.81995,145.13089,Eastern Metropolitan,4605,"-37.81995, 145.13089",St,5
Braybrook,3,h,800000.0,S,Biggin,2017-07-29,8.6,3019,3,1,2,591.0,126.0,1970,Maribyrnong,-37.78062,144.84803,Western Metropolitan,3589,"-37.78062, 144.84803",St,5
Brighton,2,u,845000.0,SP,Buxton,2017-07-29,10.5,3186,2,1,1,100.0,110.0,1960,Bayside,-37.89569,144.99881000000005,Southern Metropolitan,10579,"-37.89569, 144.99881",St,5
Brighton,1,u,495000.0,S,Nick,2017-07-29,10.5,3186,1,1,1,0.0,126.0,1970,Bayside,-37.91814,144.99297,Southern Metropolitan,10579,"-37.91814, 144.99297",St,5
Brighton,2,u,760000.0,PI,Marshall,2017-07-29,10.5,3186,2,1,1,138.0,126.0,1980,Bayside,-37.92545,145.00277,Southern Metropolitan,10579,"-37.92545, 145.00277",St,5
Brighton,3,h,1240000.0,PI,hockingstuart,2017-07-29,10.5,3186,3,2,2,206.0,126.0,1970,Bayside,-37.92894,145.00341,Southern Metropolitan,10579,"-37.92894, 145.00341",Rd,5
Broadmeadows,3,h,586000.0,S,YPA,2017-07-29,14.0,3047,3,1,1,677.0,126.0,1970,Hume,-37.69265,144.92653,Northern Metropolitan,4294,"-37.69265, 144.92653",Ct,5
Broadmeadows,4,h,706000.0,S,YPA,2017-07-29,14.0,3047,4,1,4,752.0,115.0,1960,Hume,-37.67641,144.91435,Northern Metropolitan,4294,"-37.67641, 144.91435",Cr,5
Broadmeadows,3,h,550000.0,S,YPA,2017-07-29,14.0,3047,3,2,1,602.0,126.0,1970,Hume,-37.68983,144.93499,Northern Metropolitan,4294,"-37.68983, 144.93499",St,5
Brookfield,4,h,456000.0,S,other,2017-07-29,29.8,3338,4,2,2,576.0,189.0,2010,Melton,-37.69104,144.54532,Western Victoria,3122,"-37.69104, 144.54532",Rd,5
Brooklyn,2,u,555000.0,S,other,2017-07-29,6.4,3012,2,2,1,207.0,126.0,1970,Hobsons Bay,-37.82001,144.84245,Western Metropolitan,962,"-37.82001, 144.84245",Av,5
Brunswick,2,h,650000.0,S,Jellis,2017-07-29,5.2,3056,2,1,1,108.0,70.0,1970,Moreland,-37.75715,144.96823999999995,Northern Metropolitan,11918,"-37.75715, 144.96824",St,5
Brunswick,4,h,1080000.0,VB,Nelson,2017-07-29,5.2,3056,4,2,0,256.0,126.0,1970,Moreland,-37.76861,144.96848,Northern Metropolitan,11918,"-37.76861, 144.96848",St,5
Brunswick East,2,h,620000.0,S,other,2017-07-29,4.0,3057,2,1,1,123.0,79.0,1960,Moreland,-37.7784,144.97404,Northern Metropolitan,5533,"-37.7784, 144.97404",Rd,5
Brunswick East,2,h,683000.0,S,other,2017-07-29,4.0,3057,2,1,1,0.0,91.0,1970,Moreland,-37.77818,144.97412,Northern Metropolitan,5533,"-37.77818, 144.97412",Rd,5
Brunswick East,2,h,501000.0,S,Jellis,2017-07-29,4.0,3057,2,1,1,71.0,47.0,1970,Moreland,-37.77169,144.97557,Northern Metropolitan,5533,"-37.77169, 144.97557",St,5
Brunswick East,2,u,615000.0,SP,hockingstuart,2017-07-29,4.0,3057,2,1,1,0.0,70.0,2008,Moreland,-37.77887,144.97797,Northern Metropolitan,5533,"-37.77887, 144.97797",St,5
Brunswick East,2,h,1220000.0,SP,Nelson,2017-07-29,4.0,3057,2,1,1,459.0,126.0,1970,Moreland,-37.76695,144.98203999999996,Northern Metropolitan,5533,"-37.76695, 144.98204",St,5
Brunswick West,2,h,1150000.0,S,Jellis,2017-07-29,5.2,3055,2,1,1,539.0,107.0,1940,Moreland,-37.77279,144.94069,Northern Metropolitan,7082,"-37.77279, 144.94069",St,5
Brunswick West,2,u,400000.0,VB,Nelson,2017-07-29,5.2,3055,2,2,1,0.0,126.0,1970,Moreland,-37.75201,144.9336,Northern Metropolitan,7082,"-37.75201, 144.9336",Av,5
Burwood,3,h,1750500.0,S,RW,2017-07-29,10.4,3125,3,1,2,719.0,126.0,1970,Whitehorse,-37.85156,145.13054,Southern Metropolitan,5678,"-37.85156, 145.13054",other,5
Burwood East,3,u,835000.0,S,Ray,2017-07-29,14.7,3151,3,2,2,347.0,143.0,2000,Whitehorse,-37.85377,145.15511999999995,Eastern Metropolitan,4048,"-37.85377, 145.15512",Rd,5
Cairnlea,3,h,640000.0,S,HAR,2017-07-29,14.8,3023,3,2,2,316.0,170.0,2008,Brimbank,-37.76048,144.78847,Western Metropolitan,2674,"-37.76048, 144.78847",St,5
Camberwell,3,t,1280000.0,SP,Jellis,2017-07-29,7.7,3124,3,2,2,186.0,158.0,2014,Boroondara,-37.84143,145.08705,Southern Metropolitan,8920,"-37.84143, 145.08705",Cr,5
Camberwell,5,h,2400000.0,VB,Marshall,2017-07-29,7.7,3124,5,2,0,633.0,126.0,1939,Boroondara,-37.84115,145.0743,Southern Metropolitan,8920,"-37.84115, 145.0743",Av,5
Camberwell,2,u,682000.0,S,Jellis,2017-07-29,7.7,3124,2,1,1,1106.0,126.0,1970,Boroondara,-37.83473,145.05698,Southern Metropolitan,8920,"-37.83473, 145.05698",Rd,5
Camberwell,4,h,2500000.0,VB,Fletchers,2017-07-29,7.7,3124,4,2,3,947.0,225.0,1930,Boroondara,-37.84403,145.09545,Southern Metropolitan,8920,"-37.84403, 145.09545",St,5
Camberwell,3,u,682000.0,S,Noel,2017-07-29,7.7,3124,3,1,2,2863.0,126.0,1970,Boroondara,-37.83227,145.06325,Southern Metropolitan,8920,"-37.83227, 145.06325",Rd,5
Camberwell,2,u,600800.0,S,Philip,2017-07-29,7.7,3124,2,1,1,1625.0,1.0,1960,Boroondara,-37.84237,145.09257,Southern Metropolitan,8920,"-37.84237, 145.09257",St,5
Carlton,3,h,920000.0,S,Nelson,2017-07-29,1.6,3053,3,1,0,98.0,126.0,1970,Melbourne,-37.79633,144.97269,Northern Metropolitan,6786,"-37.79633, 144.97269",St,5
Carlton North,2,h,1690000.0,S,hockingstuart,2017-07-29,3.5,3054,2,1,1,173.0,126.0,1970,Yarra,-37.78829,144.97476,Northern Metropolitan,3106,"-37.78829, 144.97476",St,5
Carnegie,2,u,680000.0,S,Woodards,2017-07-29,10.1,3163,2,1,1,145.0,126.0,2010,Glen Eira,-37.88866,145.06305,Southern Metropolitan,7822,"-37.88866, 145.06305",Av,5
Carnegie,1,u,316000.0,PI,Ray,2017-07-29,10.1,3163,1,1,1,1978.0,126.0,1970,Glen Eira,-37.88506,145.06411,Southern Metropolitan,7822,"-37.88506, 145.06411",Rd,5
Carnegie,3,u,1151000.0,S,Woodards,2017-07-29,10.1,3163,3,2,1,259.0,115.0,1995,Glen Eira,-37.89178,145.0539,Southern Metropolitan,7822,"-37.89178, 145.0539",Rd,5
Caroline Springs,3,h,518000.0,PI,RW,2017-07-29,14.8,3023,3,2,2,308.0,126.0,1970,Melton,-37.73868,144.7325,Western Metropolitan,7719,"-37.73868, 144.7325",Cl,5
Carrum,3,h,625000.0,SP,Buxton,2017-07-29,31.2,3197,3,2,1,379.0,170.0,1950,Kingston,-38.07912,145.12965,South-Eastern Metropolitan,1989,"-38.07912, 145.12965",St,5
Carrum Downs,3,h,480000.0,S,Harcourts,2017-07-29,34.9,3201,3,1,0,528.0,106.0,1981,Frankston,-38.09798,145.18737,South-Eastern Metropolitan,8060,"-38.09798, 145.18737",Dr,5
Chadstone,5,t,1050000.0,S,Buxton,2017-07-29,11.7,3148,5,2,2,276.0,159.0,2011,Monash,-37.87883,145.09741,Southern Metropolitan,3582,"-37.87883, 145.09741",Ct,5
Chelsea,3,h,750000.0,PI,Ray,2017-07-29,27.0,3196,3,1,2,463.0,126.0,1970,Kingston,-38.05635,145.11836,South-Eastern Metropolitan,3906,"-38.05635, 145.11836",St,5
Chelsea Heights,5,h,835500.0,S,Ray,2017-07-29,27.0,3196,5,5,4,570.0,243.0,1990,Kingston,-38.03335,145.13212,South-Eastern Metropolitan,2076,"-38.03335, 145.13212",Cl,5
Cheltenham,4,h,1740000.0,SP,O'Brien,2017-07-29,17.9,3192,4,2,2,721.0,283.0,2010,Kingston,-37.9641,145.06547,Southern Metropolitan,9758,"-37.9641, 145.06547",St,5
Cheltenham,2,u,560000.0,S,Buxton,2017-07-29,17.9,3192,2,1,2,182.0,126.0,1970,Kingston,-37.96718,145.07681000000005,Southern Metropolitan,9758,"-37.96718, 145.07681",Rd,5
Cheltenham,2,t,751000.0,S,Buxton,2017-07-29,17.9,3192,2,1,1,171.0,126.0,1970,Kingston,-37.96304,145.06421,Southern Metropolitan,9758,"-37.96304, 145.06421",Av,5
Clarinda,5,h,976000.0,S,Woodards,2017-07-29,17.5,3169,5,3,2,537.0,126.0,1970,Kingston,-37.93759,145.10028,South-Eastern Metropolitan,2727,"-37.93759, 145.10028",Ct,5
Clifton Hill,4,h,1662500.0,S,Nelson,2017-07-29,3.6,3068,4,2,0,191.0,126.0,1970,Yarra,-37.79274,144.99863,Northern Metropolitan,2954,"-37.79274, 144.99863",St,5
Clifton Hill,2,u,591000.0,S,Ray,2017-07-29,3.6,3068,2,1,1,0.0,64.0,1970,Yarra,-37.78791,145.00588,Northern Metropolitan,2954,"-37.78791, 145.00588",other,5
Coburg,2,h,650000.0,SP,Jellis,2017-07-29,6.7,3058,2,1,1,149.0,126.0,1970,Moreland,-37.74945,144.96737,Northern Metropolitan,11204,"-37.74945, 144.96737",St,5
Coburg,4,h,1400000.0,S,Nelson,2017-07-29,6.7,3058,4,2,2,426.0,165.0,1930,Moreland,-37.74892,144.95758999999995,Northern Metropolitan,11204,"-37.74892, 144.95759",St,5
Coburg,2,h,996000.0,S,Nelson,2017-07-29,6.7,3058,2,1,1,476.0,97.0,1930,Moreland,-37.73883,144.95321,Northern Metropolitan,11204,"-37.73883, 144.95321",St,5
Coburg,1,u,430000.0,SP,Brad,2017-07-29,6.7,3058,1,1,1,103.0,126.0,1970,Moreland,-37.75287,144.97743,Northern Metropolitan,11204,"-37.75287, 144.97743",other,5
Coburg North,4,h,1011000.0,S,Nelson,2017-07-29,6.7,3058,4,2,2,500.0,145.0,1930,Moreland,-37.72165,144.95853,Northern Metropolitan,3445,"-37.72165, 144.95853",Av,5
Coburg North,3,h,770000.0,S,Ray,2017-07-29,6.7,3058,3,1,1,520.0,126.0,1970,Moreland,-37.73323,144.98228,Northern Metropolitan,3445,"-37.73323, 144.98228",Av,5
Coburg North,3,t,830000.0,S,Ray,2017-07-29,6.7,3058,3,2,2,275.0,142.0,2008,Moreland,-37.73156,144.97087,Northern Metropolitan,3445,"-37.73156, 144.97087",Gr,5
Coolaroo,3,h,455000.0,S,Nelson,2017-07-29,17.4,3048,3,1,1,562.0,126.0,1970,Hume,-37.66508,144.93506000000005,Northern Metropolitan,1124,"-37.66508, 144.93506",Rd,5
Craigieburn,4,h,510000.0,PI,other,2017-07-29,20.6,3064,4,2,1,336.0,83.0,2014,Hume,-37.59392,144.89956,Northern Metropolitan,15510,"-37.59392, 144.89956",Pde,5
Craigieburn,4,h,590000.0,S,YPA,2017-07-29,20.6,3064,4,2,2,512.0,200.71,2007,Hume,-37.58505,144.93591999999995,Northern Metropolitan,15510,"-37.58505, 144.93592",other,5
Craigieburn,3,h,390000.0,S,Ray,2017-07-29,20.6,3064,3,1,1,301.0,109.0,2001,Hume,-37.58739,144.92619,Northern Metropolitan,15510,"-37.58739, 144.92619",Dr,5
Cranbourne North,4,h,500000.0,S,Ray,2017-07-29,34.7,3977,4,2,0,579.0,149.0,1990,Casey,-38.07202,145.27369,South-Eastern Metropolitan,6464,"-38.07202, 145.27369",Ct,5
Croydon,2,h,1150000.0,VB,McGrath,2017-07-29,23.0,3136,2,1,2,1800.0,126.0,1970,Maroondah,-37.79578,145.27461,Eastern Metropolitan,11925,"-37.79578, 145.27461",Av,5
Croydon,3,h,745000.0,S,Barry,2017-07-29,23.0,3136,3,2,2,297.0,126.0,1970,Maroondah,-37.79115,145.28337,Eastern Metropolitan,11925,"-37.79115, 145.28337",Rd,5
Croydon,3,h,928000.0,S,Philip,2017-07-29,23.0,3136,3,1,1,981.0,126.0,1970,Maroondah,-37.78444,145.30267,Eastern Metropolitan,11925,"-37.78444, 145.30267",St,5
Croydon Hills,4,h,1020000.0,S,Jellis,2017-07-29,23.0,3136,4,2,2,560.0,253.0,1970,Maroondah,-37.77791,145.26912,Eastern Metropolitan,1705,"-37.77791, 145.26912",other,5
Dandenong North,4,u,617000.0,S,C21,2017-07-29,24.7,3175,4,3,2,279.0,126.0,2008,Greater Dandenong,-37.96769000000001,145.21732,South-Eastern Metropolitan,8322,"-37.96769, 145.21732",St,5
Doncaster,3,h,1420000.0,VB,Barry,2017-07-29,12.4,3108,3,1,2,721.0,130.0,1965,Manningham,-37.79244,145.12021,Eastern Metropolitan,9028,"-37.79244, 145.12021",Rd,5
Doncaster East,3,h,1120000.0,S,Barry,2017-07-29,14.3,3109,3,1,1,725.0,126.0,1970,Manningham,-37.79509,145.15591,Eastern Metropolitan,10999,"-37.79509, 145.15591",Dr,5
Doncaster East,6,h,1655000.0,S,Barry,2017-07-29,14.3,3109,6,3,2,692.0,126.0,1970,Manningham,-37.7746,145.15141,Eastern Metropolitan,10999,"-37.7746, 145.15141",Rd,5
Doncaster East,3,t,970000.0,S,Ray,2017-07-29,14.3,3109,3,2,2,283.0,126.0,1970,Manningham,-37.78177,145.15818000000004,Eastern Metropolitan,10999,"-37.78177, 145.15818",St,5
Doncaster East,4,h,1225000.0,S,Philip,2017-07-29,14.3,3109,4,2,2,511.0,126.0,1988,Manningham,-37.77746,145.17161000000004,Eastern Metropolitan,10999,"-37.77746, 145.17161",Gr,5
Doncaster East,3,t,1120000.0,PI,Barry,2017-07-29,14.3,3109,3,2,2,253.0,253.0,1970,Manningham,-37.7626,145.17126000000005,Eastern Metropolitan,10999,"-37.7626, 145.17126",other,5
Doncaster East,3,h,1460000.0,SP,Biggin,2017-07-29,14.3,3109,3,1,2,660.0,117.0,1965,Manningham,-37.77859,145.15755,Eastern Metropolitan,10999,"-37.77859, 145.15755",St,5
Doreen,4,h,500000.0,PI,LITTLE,2017-07-29,25.9,3754,4,2,2,550.0,126.0,1970,Whittlesea,-37.58279,145.12171999999995,Northern Victoria,7254,"-37.58279, 145.12172",Rd,5
Doreen,4,h,531000.0,S,Barry,2017-07-29,25.9,3754,4,2,2,411.0,126.0,1970,Whittlesea,-37.6038,145.10958,Northern Victoria,7254,"-37.6038, 145.10958",St,5
Doveton,3,h,508000.0,S,C21,2017-07-29,28.8,3177,3,1,2,680.0,126.0,1970,Casey,-37.99581,145.24098,South-Eastern Metropolitan,3533,"-37.99581, 145.24098",St,5
Doveton,3,h,450000.0,SP,Stockdale,2017-07-29,28.8,3177,3,1,0,585.0,85.0,1960,Casey,-37.99608,145.23587,South-Eastern Metropolitan,3533,"-37.99608, 145.23587",Gr,5
Eaglemont,4,h,3300000.0,S,Miles,2017-07-29,8.9,3084,4,2,3,1783.0,126.0,1970,Banyule,-37.76457,145.06555,Eastern Metropolitan,1651,"-37.76457, 145.06555",Rd,5
Edithvale,4,u,700000.0,VB,Buxton,2017-07-29,27.0,3196,4,2,2,320.0,126.0,1970,Kingston,-38.03227,145.11758999999995,South-Eastern Metropolitan,2546,"-38.03227, 145.11759",Ct,5
Elsternwick,2,u,834500.0,S,Biggin,2017-07-29,7.2,3185,2,1,2,538.0,92.0,2005,Glen Eira,-37.88295,145.00083,Southern Metropolitan,4898,"-37.88295, 145.00083",St,5
Eltham North,4,h,850000.0,PI,Buckingham,2017-07-29,18.0,3095,4,2,2,688.0,126.0,1970,Nillumbik,-37.70338,145.1333,Eastern Metropolitan,2346,"-37.70338, 145.1333",Cr,5
Eltham North,4,h,920000.0,S,Buckingham,2017-07-29,18.0,3095,4,3,2,1503.0,209.0,1980,Nillumbik,-37.70697,145.14105,Eastern Metropolitan,2346,"-37.70697, 145.14105",Cr,5
Eltham North,5,h,850000.0,S,Barry,2017-07-29,18.0,3095,5,2,1,813.0,126.0,1970,Nillumbik,-37.7068,145.13232,Eastern Metropolitan,2346,"-37.7068, 145.13232",Rd,5
Elwood,2,u,930000.0,S,Chisholm,2017-07-29,7.2,3184,2,1,1,837.0,80.0,1930,Port Phillip,-37.87307,144.98635,Southern Metropolitan,8989,"-37.87307, 144.98635",Av,5
Elwood,2,u,720000.0,S,Chisholm,2017-07-29,7.2,3184,2,1,2,797.0,90.0,1920,Port Phillip,-37.87449,144.99059,Southern Metropolitan,8989,"-37.87449, 144.99059",Rd,5
Elwood,3,t,1035000.0,S,Chisholm,2017-07-29,7.2,3184,3,2,2,0.0,111.0,2010,Port Phillip,-37.87472,144.98235,Southern Metropolitan,8989,"-37.87472, 144.98235",St,5
Elwood,3,h,1820000.0,S,Chisholm,2017-07-29,7.2,3184,3,2,3,144.0,126.0,1970,Port Phillip,-37.88617,144.9833,Southern Metropolitan,8989,"-37.88617, 144.9833",Av,5
Elwood,2,t,710000.0,S,McGrath,2017-07-29,7.2,3184,2,1,1,0.0,126.0,1980,Port Phillip,-37.88465,144.99177,Southern Metropolitan,8989,"-37.88465, 144.99177",St,5
Elwood,2,u,715000.0,S,Chisholm,2017-07-29,7.2,3184,2,1,1,795.0,80.0,2005,Port Phillip,-37.88351,144.99202,Southern Metropolitan,8989,"-37.88351, 144.99202",St,5
Emerald,2,h,655000.0,S,other,2017-07-29,36.9,3782,2,1,0,1000.0,81.79,1980,Cardinia,-37.93064,145.4453,Eastern Victoria,2259,"-37.93064, 145.4453",Rd,5
Endeavour Hills,3,h,630000.0,SP,O'Brien,2017-07-29,28.5,3802,3,2,2,581.0,128.0,1985,Casey,-37.98418,145.27178,South-Eastern Metropolitan,8443,"-37.98418, 145.27178",Dr,5
Endeavour Hills,5,h,1015000.0,SP,other,2017-07-29,28.5,3802,5,2,2,836.0,126.0,1992,Casey,-37.98873,145.27019,South-Eastern Metropolitan,8443,"-37.98873, 145.27019",Ct,5
Endeavour Hills,3,h,676000.0,SP,O'Brien,2017-07-29,28.5,3802,3,2,3,810.0,114.0,1980,Casey,-37.98841,145.26001000000005,South-Eastern Metropolitan,8443,"-37.98841, 145.26001",Ct,5
Endeavour Hills,3,h,580000.0,S,other,2017-07-29,28.5,3802,3,1,8,665.0,126.0,1970,Casey,-37.96837,145.25176000000005,South-Eastern Metropolitan,8443,"-37.96837, 145.25176",Ct,5
Epping,4,h,658000.0,PI,hockingstuart,2017-07-29,19.6,3076,4,2,2,571.0,200.0,1997,Whittlesea,-37.63762,145.03538999999995,Northern Metropolitan,10926,"-37.63762, 145.03539",Ct,5
Epping,3,h,500000.0,S,other,2017-07-29,19.6,3076,3,2,2,321.0,130.0,2011,Whittlesea,-37.63169,145.03135,Northern Metropolitan,10926,"-37.63169, 145.03135",St,5
Epping,3,h,560000.0,S,HAR,2017-07-29,19.6,3076,3,2,1,390.0,147.0,2007,Whittlesea,-37.62882000000001,145.00978999999995,Northern Metropolitan,10926,"-37.62882, 145.00979",St,5
Epping,2,u,503000.0,S,Love,2017-07-29,19.6,3076,2,2,2,214.0,115.0,2000,Whittlesea,-37.65151,145.02815,Northern Metropolitan,10926,"-37.65151, 145.02815",St,5
Essendon,2,u,468000.0,S,Nelson,2017-07-29,7.5,3040,2,1,1,0.0,126.0,1970,Moonee Valley,-37.75465,144.9107,Western Metropolitan,9264,"-37.75465, 144.9107",St,5
Essendon,3,t,1002000.0,S,Nelson,2017-07-29,7.5,3040,3,2,2,292.0,126.0,1970,Moonee Valley,-37.74093,144.89279,Western Metropolitan,9264,"-37.74093, 144.89279",St,5
Essendon,3,h,1315000.0,S,Barry,2017-07-29,7.5,3040,3,3,1,226.0,126.0,1970,Moonee Valley,-37.75485,144.9119,Western Metropolitan,9264,"-37.75485, 144.9119",St,5
Essendon,2,u,550000.0,S,Brad,2017-07-29,7.5,3040,2,1,1,1032.0,126.0,1970,Moonee Valley,-37.7498,144.91228,Western Metropolitan,9264,"-37.7498, 144.91228",St,5
Essendon,3,h,1875000.0,SP,Jellis,2017-07-29,7.5,3040,3,1,2,828.0,126.0,1970,Moonee Valley,-37.74473,144.90238,Western Metropolitan,9264,"-37.74473, 144.90238",St,5
Fairfield,3,h,1800000.0,SP,Jellis,2017-07-29,5.7,3078,3,1,2,697.0,112.0,1925,Darebin,-37.77662,145.02288,Northern Metropolitan,2970,"-37.77662, 145.02288",St,5
Fawkner,3,h,661000.0,S,Raine,2017-07-29,13.1,3060,3,1,2,619.0,126.0,1970,Moreland,-37.71313,144.97248000000005,Northern Metropolitan,5070,"-37.71313, 144.97248",Av,5
Ferntree Gully,3,h,861000.0,S,Ray,2017-07-29,24.8,3156,3,2,1,720.0,162.0,1960,Knox,-37.87768,145.25918,Eastern Metropolitan,10788,"-37.87768, 145.25918",Rd,5
Ferntree Gully,3,h,760000.0,S,Harcourts,2017-07-29,24.8,3156,3,1,3,984.0,126.0,1970,Knox,-37.89766,145.29185,Eastern Metropolitan,10788,"-37.89766, 145.29185",St,5
Ferntree Gully,4,h,890000.0,S,Ray,2017-07-29,24.8,3156,4,2,2,659.0,177.0,1992,Knox,-37.89508,145.27879,Eastern Metropolitan,10788,"-37.89508, 145.27879",Rd,5
Footscray,2,u,370000.0,VB,Jas,2017-07-29,5.1,3011,2,1,1,0.0,60.0,1960,Maribyrnong,-37.80474,144.9021,Western Metropolitan,7570,"-37.80474, 144.9021",St,5
Footscray,2,h,957000.0,S,Jas,2017-07-29,5.1,3011,2,1,0,148.0,126.0,1970,Maribyrnong,-37.79462,144.89385,Western Metropolitan,7570,"-37.79462, 144.89385",St,5
Frankston,2,u,266000.0,S,Buxton,2017-07-29,38.0,3199,2,1,1,0.0,126.0,1968,Frankston,-38.13275,145.13099,South-Eastern Metropolitan,17055,"-38.13275, 145.13099",Rd,5
Frankston,4,h,680000.0,VB,hockingstuart,2017-07-29,38.0,3199,4,2,3,767.0,210.0,1980,Frankston,-38.16147,145.14285,South-Eastern Metropolitan,17055,"-38.16147, 145.14285",Av,5
Frankston,3,h,655000.0,SA,Eview,2017-07-29,38.0,3199,3,2,1,680.0,126.0,1970,Frankston,-38.14016,145.13583,South-Eastern Metropolitan,17055,"-38.14016, 145.13583",St,5
Frankston North,3,h,570000.0,SP,C21,2017-07-29,36.9,3200,3,1,4,632.0,104.0,1960,Frankston,-38.11984,145.16208999999995,Eastern Victoria,2500,"-38.11984, 145.16209",Cr,5
Frankston South,4,h,945000.0,S,other,2017-07-29,38.0,3199,4,2,2,694.0,265.0,2009,Frankston,-38.16227,145.1208,South-Eastern Metropolitan,7566,"-38.16227, 145.1208",St,5
Glen Huntly,2,u,450000.0,S,Woodards,2017-07-29,10.1,3163,2,1,1,0.0,77.0,2010,Glen Eira,-37.88937,145.04038,Southern Metropolitan,2403,"-37.88937, 145.04038",Rd,5
Glen Iris,4,h,1908000.0,SP,other,2017-07-29,7.3,3146,4,1,1,702.0,126.0,1970,Boroondara,-37.84914000000001,145.06421,Southern Metropolitan,10412,"-37.84914, 145.06421",Pde,5
Glen Iris,2,t,955000.0,S,Jellis,2017-07-29,7.3,3146,2,1,1,197.0,1.0,1970,Stonnington,-37.85448,145.0485,Southern Metropolitan,10412,"-37.85448, 145.0485",Rd,5
Glen Waverley,4,h,1200000.0,S,Harcourts,2017-07-29,16.7,3150,4,2,2,660.0,126.0,1970,Monash,-37.88927,145.18548,Eastern Metropolitan,15321,"-37.88927, 145.18548",St,5
Glen Waverley,3,h,1130000.0,S,Harcourts,2017-07-29,16.7,3150,3,1,1,836.0,126.0,1970,Monash,-37.89928,145.1474,Eastern Metropolitan,15321,"-37.89928, 145.1474",Rd,5
Glenroy,3,h,820000.0,S,Stockdale,2017-07-29,11.2,3046,3,1,4,650.0,135.0,1950,Moreland,-37.70768,144.92586,Northern Metropolitan,8870,"-37.70768, 144.92586",St,5
Glenroy,3,h,760000.0,S,Barry,2017-07-29,11.2,3046,3,1,4,625.0,126.0,1970,Moreland,-37.69912,144.90996,Northern Metropolitan,8870,"-37.69912, 144.90996",other,5
Glenroy,3,h,680000.0,S,other,2017-07-29,11.2,3046,3,1,1,422.0,104.0,1960,Moreland,-37.70425,144.93164,Northern Metropolitan,8870,"-37.70425, 144.93164",Av,5
Glenroy,3,h,629500.0,S,YPA,2017-07-29,11.2,3046,3,1,1,610.0,126.0,1970,Moreland,-37.69865,144.91733,Northern Metropolitan,8870,"-37.69865, 144.91733",St,5
Gowanbrae,3,h,900000.0,SP,Nelson,2017-07-29,12.9,3043,3,2,2,453.0,126.0,1970,Moreland,-37.70606,144.89412,Western Metropolitan,1071,"-37.70606, 144.89412",Cr,5
Greensborough,4,h,770000.0,PI,other,2017-07-29,16.1,3088,4,2,2,789.0,169.0,1975,Banyule,-37.69646,145.12163,Northern Metropolitan,8524,"-37.69646, 145.12163",Cr,5
Greensborough,4,h,887500.0,S,hockingstuart,2017-07-29,16.1,3088,4,2,2,737.0,126.0,1970,Nillumbik,-37.68433,145.11018,Northern Metropolitan,8524,"-37.68433, 145.11018",Dr,5
Greensborough,4,h,900000.0,S,other,2017-07-29,16.1,3088,4,3,1,807.0,190.0,1975,Banyule,-37.70077,145.12743,Northern Metropolitan,8524,"-37.70077, 145.12743",Pl,5
Hadfield,3,h,860000.0,S,Stockdale,2017-07-29,11.2,3046,3,2,2,591.0,126.0,1970,Moreland,-37.71177,144.94781,Northern Metropolitan,2606,"-37.71177, 144.94781",St,5
Hawthorn,2,u,580000.0,S,other,2017-07-29,5.3,3122,2,1,1,0.0,126.0,1970,Boroondara,-37.83197,145.04306,Southern Metropolitan,11308,"-37.83197, 145.04306",Rd,5
Hawthorn,2,u,840000.0,S,Woodards,2017-07-29,5.3,3122,2,1,1,974.0,126.0,1960,Boroondara,-37.81494,145.01744,Southern Metropolitan,11308,"-37.81494, 145.01744",St,5
Hawthorn,3,h,1460000.0,S,Nelson,2017-07-29,5.3,3122,3,1,1,259.0,126.0,1970,Boroondara,-37.81628,145.02125,Southern Metropolitan,11308,"-37.81628, 145.02125",St,5
